# county,month,lat,lng,deaths,normalized_deaths,cumulative_deaths,normalized_cumulative_deaths
8.200000000000000000e+01,1.980000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,3.000000000000000000e+00,1.189777432301664162e-05,7.530000000000000000e+02,3.280898027487608518e-03
8.200000000000000000e+01,1.990000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,1.982962387169440326e-05,7.580000000000000000e+02,3.300727651359303128e-03
8.200000000000000000e+01,2.000000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,1.982962387169440326e-05,7.630000000000000000e+02,3.320557275230997737e-03
8.200000000000000000e+01,2.010000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,2.000000000000000000e+00,7.931849548677759949e-06,7.650000000000000000e+02,3.328489124779675755e-03
8.200000000000000000e+01,2.020000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,2.000000000000000000e+00,7.931849548677759949e-06,7.670000000000000000e+02,3.336420974328352905e-03
8.200000000000000000e+01,2.030000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,1.982962387169440326e-05,7.720000000000000000e+02,3.356250598200047515e-03
8.200000000000000000e+01,2.040000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,4.000000000000000000e+00,1.586369909735551990e-05,7.760000000000000000e+02,3.372114297297403550e-03
8.200000000000000000e+01,2.050000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.760000000000000000e+02,3.372114297297403550e-03
8.200000000000000000e+01,2.060000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.760000000000000000e+02,3.372114297297403550e-03
8.200000000000000000e+01,2.070000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,3.000000000000000000e+00,1.189777432301664162e-05,7.790000000000000000e+02,3.384012071620419709e-03
8.200000000000000000e+01,2.080000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,1.000000000000000000e+00,3.965924774338879975e-06,7.800000000000000000e+02,3.387977996394758717e-03
8.200000000000000000e+01,2.090000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,2.000000000000000000e+00,7.931849548677759949e-06,7.820000000000000000e+02,3.395909845943436301e-03
8.200000000000000000e+01,2.100000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.820000000000000000e+02,3.395909845943436301e-03
