,year,county,population,median_income,perc_unemployed,perc_poverty,perc_white,normalized_deaths,deaths,cumulative_deaths,normalized_cumulative_deaths
540,7,13,200285,62214,6.175000000000001,9.5,95.36909903387674,4.410381872498357e-05,106,489,0.002471224107551523
541,7,14,41892,47055,7.750000000000001,13.599999999999996,94.66007829657214,3.7795601387695346e-05,19,90,0.0021362225512143425
542,7,15,105987,42301,7.741666666666668,14.699999999999998,95.25602196495798,3.4595437805265426e-05,44,239,0.002226337883488497
543,7,16,36724,41643,7.95,15.099999999999996,96.95022328722361,6.807537305304433e-06,3,24,0.0006515670882654007
544,7,17,42725,41471,7.866666666666666,16.5,96.81685196021066,3.120733372342501e-05,16,71,0.0016319402248995201
545,7,18,1263189,45506,6.9416666666666655,18.199999999999996,63.607741992686776,2.374941517065142e-05,360,2047,0.0016022995342718665
546,7,19,52356,51131,6.05,9.599999999999998,97.64687905875165,2.3875009550003825e-05,15,75,0.0014261522082639952
547,7,20,38669,53936,7.0,10.200000000000001,92.0039307972795,2.3705466049462535e-05,11,44,0.0011326680929593332
548,7,21,185433,97679,4.825,4.3999999999999995,88.96690448841359,8.089175065926777e-06,18,129,0.0007459079941102352
549,7,22,76141,48129,6.816666666666666,12.700000000000001,86.56702696313415,2.9550439316531175e-05,27,129,0.0016800084822535734
550,7,23,149112,61450,5.791666666666667,9.099999999999998,89.44015236868928,1.1177280612336141e-05,20,137,0.000940913393602885
551,7,24,28769,45068,7.083333333333335,16.300000000000004,94.4801696270291,4.3449546386735725e-05,15,58,0.0020139665252397756
552,7,25,1215761,53939,5.858333333333332,17.099999999999998,68.83852994132893,2.0768884673879155e-05,303,1663,0.0014204103060931014
553,7,26,42485,58782,6.808333333333334,8.5,94.22148993762505,1.5691812796673336e-05,8,64,0.00150174964327148
554,7,27,30565,38738,7.391666666666667,21.699999999999992,94.43153934238511,2.7264300125415773e-05,10,48,0.0015582197368790983
555,7,28,93874,76315,5.333333333333333,6.700000000000002,96.74457251209067,1.4203435811122712e-05,16,92,0.0009800083829833895
556,7,29,164192,61250,6.066666666666667,12.700000000000001,86.12965308906645,2.6899402325732477e-05,53,265,0.0016366902293833794
557,7,30,39626,41630,7.708333333333335,18.599999999999998,95.84868520668249,2.9441948888776725e-05,14,60,0.001499895504402147
558,7,31,804194,51070,6.208333333333333,16.599999999999998,68.75480294555791,3.9066029672773815e-05,377,1574,0.0019507465997362359
559,7,32,75428,55265,5.883333333333334,10.599999999999998,93.3685103675028,1.988651429177494e-05,18,93,0.0012400187219816206
560,7,33,31736,44101,7.033333333333334,16.5,96.15263423241744,2.6258297622048566e-05,10,41,0.0012850001001028614
561,7,34,15633,44221,8.100000000000001,15.5,95.83573210516215,2.132241625621015e-05,4,20,0.0012692267772412668
562,7,35,28015,56986,7.033333333333334,9.400000000000002,94.25664822416563,2.6771372479029095e-05,9,27,0.0009575052484345914
563,7,36,43170,41494,8.141666666666667,17.900000000000002,96.22886263608986,3.4746351633078526e-05,18,85,0.0019652936882158063
564,7,37,28914,43598,6.716666666666668,15.699999999999998,97.4233935117936,8.64633049733693e-06,3,41,0.0014043883534080512
565,7,38,43436,53540,4.7,10.799999999999999,98.71304908370938,0.0,0,5,0.00011788712459261082
566,7,39,58937,48838,7.441666666666666,13.099999999999996,94.7537200739773,1.5553330957915514e-05,11,80,0.0013451513750053388
567,7,40,32854,42828,7.758333333333334,20.400000000000002,96.97144944299019,2.2828270530224628e-05,9,66,0.0019951661864609964
568,7,41,68053,43306,8.483333333333334,17.800000000000004,91.65209469090267,2.081710823426839e-05,17,140,0.002028880255725637
569,7,42,61004,50914,6.183333333333334,14.800000000000002,96.46416628417809,1.639236771359255e-05,12,78,0.0012898130794567991
570,7,43,229437,60782,6.083333333333333,8.299999999999999,92.55220387295857,1.9613227160396972e-05,54,340,0.0014779898243804414
571,7,44,61827,39698,7.166666666666665,21.0,95.3984505151471,3.5044020681363596e-05,26,97,0.001557681243585133
572,7,45,168693,59119,6.050000000000001,12.599999999999996,92.74599420248616,1.6301802682980327e-05,33,174,0.0010533427561393977
573,7,46,45484,49690,6.408333333333332,10.900000000000004,95.1257585084865,1.6489314923929295e-05,9,60,0.0013096208196840921
574,7,47,303152,52779,7.05,13.5,85.31033936770994,2.2266057951126828e-05,81,445,0.0014743999136010164
575,7,48,436261,43136,7.716666666666668,19.5,72.9703090581097,2.8843589808241697e-05,151,806,0.0018207060040321857
576,7,49,43456,63736,5.558333333333334,9.299999999999999,90.48232695139914,1.3423539518900343e-05,7,53,0.0012322425600918337
577,7,50,234550,42443,7.6499999999999995,16.800000000000004,80.24642933276485,2.6291480139273785e-05,74,385,0.001617352800557284
578,7,51,65943,43529,6.675000000000001,18.199999999999996,90.04746523512732,2.780178841322557e-05,22,121,0.001826944048709081
579,7,52,174831,70576,5.625,7.0,95.77134489878797,2.0972634525150957e-05,44,192,0.0011128419454155395
580,7,53,23473,38479,9.333333333333334,22.800000000000008,97.48221360712309,1.0650534656839773e-05,3,31,0.0013132640405809622
581,7,54,40863,56124,4.933333333333333,7.799999999999998,97.42799109218608,1.0196673437257826e-05,5,29,0.0007100040693542027
582,7,55,103517,51685,6.3083333333333345,10.700000000000001,94.37966710781804,1.7710456575570518e-05,22,132,0.0012867301741111932
583,7,56,14547,41754,8.583333333333334,18.300000000000004,97.9995875438235,5.728558007378383e-06,1,12,0.0008232325875501296
584,7,57,533763,46696,6.991666666666666,17.699999999999996,73.6723976746234,4.137291894217721e-05,265,1376,0.0025671684372567203
585,7,58,14913,39969,8.225,19.0,93.20726882585664,0.0,0,15,0.0010001030110744808
586,7,59,34996,52312,6.458333333333333,11.299999999999999,97.47399702823179,7.143673562692878e-06,3,52,0.0014919583008627506
587,7,60,86016,43324,7.141666666666666,16.5,92.58742559523809,1.4532180059523807e-05,15,73,0.0008502410320608934
588,7,61,14508,47714,8.975,15.0,92.60408050730632,3.4463744141163496e-05,6,11,0.0007574117596306576
589,7,62,41162,58793,7.066666666666666,9.700000000000001,95.64161119479128,1.822068898498615e-05,9,40,0.0009680018950560944
590,7,63,19165,49796,6.866666666666667,10.900000000000004,94.90738325071744,8.696408383337681e-06,2,18,0.0009248865395238418
591,7,64,36025,44738,7.658333333333334,18.800000000000004,97.69326856349757,1.1566042100393244e-05,5,28,0.0007795188655113556
592,7,65,56515,58472,6.291666666666667,12.400000000000004,93.89365655135805,1.621988262703117e-05,11,76,0.0013672525314126448
593,7,66,28396,39851,8.775,21.400000000000002,96.28820960698691,3.521622763769545e-05,12,56,0.001968003928998874
594,7,67,161897,53609,6.425000000000001,13.599999999999996,91.43344225031966,2.16186834839435e-05,42,166,0.0010314576051685814
595,7,68,41682,51042,6.483333333333333,12.700000000000001,97.37056763111174,2.9988964061225464e-05,15,66,0.001571415924095655
596,7,69,34184,60036,5.3083333333333345,7.200000000000002,95.47741633512756,1.7064513612606287e-05,7,25,0.0007275972507994658
597,7,70,122312,45273,7.325000000000002,15.099999999999996,87.02253253973446,2.7934026642248233e-05,41,159,0.0012844858723185673
598,7,71,77334,45615,7.1166666666666645,17.800000000000004,90.33413505055991,4.525823053249541e-05,42,188,0.00243287505793334
599,7,72,60187,49994,6.8500000000000005,12.200000000000001,90.48964062006746,2.0768604515925367e-05,15,70,0.001153126512556742
600,7,73,78017,37277,8.55,23.0,94.35507645769509,4.0589444180969106e-05,38,203,0.0025887162808245047
601,7,74,55929,48617,6.816666666666667,13.599999999999996,94.21051690536216,1.6389827579013868e-05,11,66,0.0011700661079684664
602,7,75,49067,59149,6.5249999999999995,8.900000000000002,94.51362422809628,1.3586864219672422e-05,8,53,0.001078009356581536
603,7,76,374979,48976,6.908333333333334,13.400000000000004,88.7249685982415,1.9112181393269135e-05,86,661,0.0017577532253731881
604,7,77,541847,51434,6.608333333333333,14.400000000000004,79.86830230673971,2.9682425727803848e-05,193,755,0.0013926776219873262
605,7,78,206373,42831,8.216666666666667,17.599999999999998,88.77420980457715,3.8360961301462245e-05,95,414,0.0019755809292662362
606,7,79,92697,47588,6.575,13.0,96.63958919921897,9.888849333491554e-06,11,81,0.0008759467034340424
607,7,80,53470,76116,4.916666666666667,7.599999999999999,92.21993641294183,1.0909544292749828e-05,7,45,0.0008755085695807145
608,7,81,28576,51264,6.841666666666666,11.200000000000001,96.57754759238522,5.832400149309444e-06,2,24,0.0008343729583638506
609,7,82,13234,41675,7.824999999999999,18.900000000000002,97.15883330814567,1.88907359830739e-05,3,22,0.0016485082477199493
610,7,83,219916,81383,5.608333333333333,5.200000000000001,89.67332981683917,1.7809830420099796e-05,47,263,0.0012361953819370944
611,7,84,61351,44697,7.175000000000001,15.0,96.24618995615394,1.6299652817394988e-05,12,69,0.0011197786203690106
612,7,85,115371,52717,5.783333333333332,11.299999999999999,95.3575855284257,1.733537890804448e-05,24,80,0.000696759380962566
613,7,86,37386,49031,7.199999999999998,12.0,95.64007917402238,6.686995131867544e-06,3,37,0.000977288842848424
614,7,87,128885,57390,6.341666666666666,11.700000000000001,92.16433254451645,1.8103994517075947e-05,28,119,0.0009377625515282602
615,7,88,22467,51109,6.233333333333333,8.799999999999999,98.63355143098768,3.7091437812495364e-06,1,15,0.0006641584919719073
616,8,1,28111,38302,9.933333333333334,20.199999999999996,97.10789370708973,3.8537701730046365e-05,13,82,0.0028946097620907467
617,8,2,104664,47924,7.3,15.5,83.36104104563174,2.4682157507197635e-05,31,140,0.001326674460935365
618,8,3,53343,50612,6.966666666666665,12.200000000000001,96.9611757868886,2.4995469571140232e-05,16,59,0.0011050523170233694
619,8,4,99175,43668,8.066666666666668,18.199999999999996,93.01436854045879,3.613141752793883e-05,43,200,0.001988667449395568
620,8,5,65103,38131,8.225,28.800000000000008,90.99119856227823,1.4080252318121538e-05,11,86,0.0013325312686033963
621,8,6,45871,59543,6.091666666666668,9.200000000000001,97.00900350984283,7.266755321081584e-06,4,55,0.0011965566851100866
622,8,7,69228,45661,7.525000000000001,15.699999999999998,93.4925174784769,2.7686292636890664e-05,23,95,0.0013646853490315572
623,8,8,44059,51504,8.291666666666668,16.699999999999996,97.14246805420005,4.7285079855042865e-05,25,159,0.0035835696153784556
624,8,9,373638,63094,6.9750000000000005,12.400000000000004,85.83468490892254,5.062832652638828e-05,227,1070,0.0028969638263213185
625,8,10,28108,48616,7.941666666666667,12.799999999999999,97.164508325032,8.894264977942223e-06,3,34,0.0011868783100167947
626,8,11,39175,56203,7.016666666666667,11.099999999999996,94.35864709636247,2.7653690704105507e-05,13,78,0.0019641152129624864
627,8,12,136175,47410,7.324999999999999,15.699999999999998,86.4446484303286,5.446423107520959e-05,89,420,0.003052008421330824
628,8,13,201092,61203,6.7250000000000005,10.599999999999998,95.42796332027133,4.268361413349778e-05,103,592,0.002983427477153496
629,8,14,41854,53234,8.716666666666667,13.400000000000004,94.48798203278061,2.9865723706216848e-05,15,105,0.002494611235688944
630,8,15,105230,46873,8.133333333333335,17.199999999999996,95.0460895181982,3.9595806012227186e-05,50,289,0.0027014875556352225
631,8,16,36665,45777,8.608333333333333,12.700000000000001,96.9289513159689,9.09132233283331e-06,4,28,0.0007606629562594003
632,8,17,42485,44336,8.550000000000002,13.900000000000004,96.89772861009767,1.961476599584167e-05,10,81,0.0018673174168496204
633,8,18,1258710,46703,7.083333333333333,18.300000000000004,63.23052966926457,4.164316376819653e-05,629,2676,0.0021020174994902255
634,8,19,52185,52771,6.425000000000001,10.700000000000001,97.66024719747054,3.992207211523107e-05,25,100,0.001905217073646768
635,8,20,38488,52210,7.525000000000001,10.400000000000002,91.7194969860736,1.948659322386198e-05,9,53,0.0013665072116456772
636,8,21,188996,102990,5.116666666666667,4.700000000000001,88.7500264555864,7.936675908484835e-06,18,147,0.0008411481050120531
637,8,22,75808,51354,7.0,12.5,86.43678767412412,4.6169269734065004e-05,42,171,0.0022340397190623537
638,8,23,150163,65198,6.233333333333332,9.700000000000001,89.03258459141067,1.6648575214933106e-05,30,167,0.001140696296182082
639,8,24,28719,44257,7.658333333333331,16.0,94.23726452870922,2.0311756444630153e-05,7,65,0.0022577076025753367
640,8,25,1232118,56090,6.266666666666668,16.599999999999998,68.3229203696399,2.3469072496844182e-05,347,2010,0.0017020391760552316
641,8,26,42466,56504,7.416666666666667,8.900000000000002,94.2495172608675,2.551060456208104e-05,13,77,0.0018078768980164524
642,8,27,30376,42074,8.075,20.599999999999998,94.77877271530156,3.292072688964972e-05,12,60,0.0019532684595548948
643,8,28,94020,77938,5.341666666666666,5.799999999999998,96.73580089342693,2.3044742253421258e-05,26,118,0.0012565452900244448
644,8,29,164325,62751,6.516666666666666,12.099999999999996,86.29423398752475,2.890613114255287e-05,57,322,0.001983563803094014
645,8,30,39478,43519,7.941666666666666,18.599999999999998,95.8483205836162,3.1663204822939356e-05,15,75,0.0018798539622774193
646,8,31,805965,53344,6.774999999999999,16.0,68.22852108962549,3.8980187311690534e-05,377,1951,0.002418508847476522
647,8,32,75672,56406,6.3083333333333345,10.0,93.02251823660005,2.6429855164393695e-05,24,117,0.001557176983954345
648,8,33,31652,46969,7.674999999999998,13.300000000000002,96.39833185896624,2.632798348708876e-05,10,51,0.0016009359019479262
649,8,34,15521,44274,8.125,16.800000000000004,95.88299722955993,1.0738139724674098e-05,2,22,0.0013980844539373562
650,8,35,27890,57752,7.641666666666668,8.299999999999999,94.62172821799926,1.493964383889088e-05,5,32,0.001136780974501282
651,8,36,43109,44729,8.966666666666667,19.800000000000004,96.12841865967663,5.026019315378845e-05,26,111,0.002568416006061268
652,8,37,28690,47799,7.1499999999999995,14.5,97.39630533286858,1.7427675148135238e-05,6,47,0.0016135204551856737
653,8,38,43702,58783,4.933333333333334,11.700000000000001,98.61333577410643,1.1441123976019405e-05,6,11,0.0002551806123048437
654,8,39,58704,51278,8.249999999999998,12.200000000000001,94.7516353229763,2.5551921504497142e-05,18,98,0.001651774433059304
655,8,40,32717,45168,8.258333333333331,18.099999999999998,97.05657609193997,1.7829670609570968e-05,7,73,0.002209122233775849
656,8,41,67607,43558,9.175000000000002,16.300000000000004,91.37219518688893,1.972182367703541e-05,16,156,0.0022655421398500627
657,8,42,60878,53375,6.508333333333334,12.700000000000001,96.54226485758404,1.3688579344481314e-05,10,88,0.0014540760315905747
658,8,43,229266,61946,6.133333333333334,8.599999999999998,92.15060235708738,3.780179645768089e-05,104,444,0.0019316113818726123
659,8,44,61503,42132,7.75,17.900000000000002,95.40672812708321,3.9293476198993e-05,29,126,0.002029202957973049
660,8,45,169762,58902,6.458333333333333,11.700000000000001,92.62496907435114,8.835899671304533e-06,18,192,0.001159373552195052
661,8,46,45388,53760,6.75,12.200000000000001,94.98766193707591,3.304838283246673e-05,18,78,0.0017062014136736928
662,8,47,304091,54951,7.175000000000001,12.400000000000004,85.42673081413126,4.549076866245083e-05,166,611,0.0020202891375504265
663,8,48,434800,45251,8.241666666666669,19.800000000000004,72.7635694572217,3.833180006133088e-05,200,1006,0.0022806876047681566
664,8,49,43537,60039,5.933333333333334,11.799999999999999,90.41504926843834,2.8711211153731314e-05,15,68,0.001576777093936609
665,8,50,233015,42839,8.125000000000002,18.699999999999996,80.24676522970626,3.325966139518914e-05,93,478,0.002016468737299554
666,8,51,65620,44783,7.366666666666667,14.800000000000002,89.95885400792442,3.3018388702631315e-05,26,147,0.0022231647131406565
667,8,52,175543,73148,5.658333333333334,6.5,95.64323271221294,2.5160027267772956e-05,53,245,0.0014147622726288153
668,8,53,23345,39070,10.058333333333332,21.099999999999998,97.45555793531805,3.569643749553795e-05,10,41,0.0017416212905274173
669,8,54,40886,57577,5.108333333333333,8.200000000000001,97.36340067504771,1.0190937403186094e-05,5,34,0.000832295318192436
670,8,55,103864,59591,6.750000000000001,9.5,94.08746052530229,3.3697912655010396e-05,42,174,0.0016911051259713185
671,8,56,14442,44062,8.558333333333334,15.199999999999998,97.95042237917187,5.77020726584499e-06,1,13,0.0008924750747402694
672,8,57,532761,47239,7.625,18.199999999999996,73.48379479729184,5.2869235298129307e-05,338,1714,0.003201599260834272
673,8,58,14857,40680,8.541666666666666,18.699999999999996,93.21531937807094,1.6827084875816113e-05,3,18,0.0012020280295842738
674,8,59,35032,52953,6.991666666666666,12.200000000000001,97.46232016442109,1.665144249067519e-05,7,59,0.0016917756107508526
675,8,60,85991,44871,7.666666666666667,14.800000000000002,92.31314905048202,7.752749318727151e-06,8,81,0.0009432740238856191
676,8,61,14429,48836,9.291666666666666,15.099999999999996,91.73885924180469,1.732621803312773e-05,3,14,0.0009653263760281903
677,8,62,40981,56569,7.349999999999999,10.400000000000002,95.85173617042044,3.863579056961356e-05,19,59,0.001431631381891457
678,8,63,19057,51020,7.258333333333334,10.700000000000001,95.10940861625649,0.0,0,18,0.0009248865395238418
679,8,64,35947,47543,8.216666666666667,17.0,97.36278409881216,1.1591138806205433e-05,5,33,0.0009186125311858209
680,8,65,56804,60051,6.716666666666666,13.199999999999998,93.71171044292656,1.0269229866441333e-05,7,83,0.0014904832898099403
681,8,66,28298,42869,9.575000000000001,20.5,95.97144674535302,2.0613942092491814e-05,7,63,0.002215371234108776
682,8,67,161796,52947,6.866666666666666,13.5,91.35454522979556,2.7297749429322524e-05,53,219,0.0013590305983204518
683,8,68,41561,57896,6.916666666666665,11.0,97.26426216886023,4.611695259177273e-05,23,89,0.002124819355196928
684,8,69,34116,61069,5.5249999999999995,8.299999999999999,94.88216672529019,9.770586626021026e-06,4,29,0.0008448442903117182
685,8,70,121888,44835,7.8999999999999995,15.800000000000002,86.90355080073506,4.717445523759518e-05,69,228,0.001850579335169709
686,8,71,77193,47507,7.499999999999999,18.599999999999998,90.2970476597619,5.2897715250519265e-05,49,237,0.003067647640939572
687,8,72,59870,52452,7.000000000000001,11.599999999999996,90.4994154000334,3.6189521741551135e-05,26,96,0.0015874007734553558
688,8,73,77366,39245,9.383333333333335,22.099999999999998,94.42390714267252,4.6316642108075046e-05,43,246,0.0031445159861214047
689,8,74,55711,49546,7.358333333333332,12.900000000000004,94.07836872430939,8.97488826264113e-06,6,72,0.0012777647671201597
690,8,75,48949,59604,6.874999999999999,9.400000000000002,94.43706715152506,2.7239235394662473e-05,16,69,0.0014048801813174856
691,8,76,374762,51036,7.241666666666666,13.199999999999998,88.44733457501026,2.4459968371037262e-05,110,771,0.002051272845825635
692,8,77,541372,52226,7.041666666666668,13.699999999999998,79.57319551066551,4.818005610436693e-05,313,1068,0.0019708382952397297
693,8,78,204908,45929,8.700000000000001,17.599999999999998,88.73884865403011,4.880238936498331e-05,120,534,0.0025612096016460364
694,8,79,92579,50273,6.800000000000001,12.700000000000001,97.01552187861178,1.3501982090970955e-05,15,96,0.001037970488525694
695,8,80,53955,78796,5.366666666666667,6.1000000000000005,92.00074135853951,1.5444969573409942e-05,10,55,0.0010608482044616337
696,8,81,28501,52610,6.841666666666668,8.900000000000002,96.54047226413105,2.339099212893115e-05,8,32,0.0011150648639110246
697,8,82,13128,41522,8.408333333333333,20.800000000000004,97.09018890920173,1.9043266301035955e-05,3,25,0.0018770274433323809
698,8,83,222184,81543,6.016666666666668,5.3999999999999995,89.31066143376661,2.362906419904223e-05,63,326,0.0015197441523256013
699,8,84,61154,47802,7.533333333333331,13.699999999999998,96.19158190797005,3.8155040280821094e-05,28,97,0.0015776391037388643
700,8,85,115747,53605,6.083333333333335,11.900000000000004,95.02535702869189,2.6638559386708366e-05,37,117,0.0010164220936030666
701,8,86,37270,50770,7.650000000000001,9.700000000000001,95.62650925677487,2.459529559073428e-05,11,48,0.0012724323899372348
702,8,87,129418,60347,6.758333333333333,11.400000000000004,92.26150921819224,1.738552597011235e-05,27,146,0.0011463888631696086
703,8,88,22359,55590,6.491666666666666,8.599999999999998,97.19128762467015,1.863529973016086e-05,5,20,0.0008877820887338375
704,9,1,27926,41644,9.508333333333335,18.599999999999998,97.51127981092888,5.072930841032252e-05,17,99,0.003503361463014617
705,9,2,104157,51325,6.9750000000000005,15.199999999999998,83.05442745086745,3.8403563850725345e-05,48,188,0.0017875172271440696
706,9,3,53299,51103,6.675000000000001,11.400000000000004,96.88737124523912,1.5635065073140834e-05,10,69,0.001292673097901059
707,9,4,98622,45157,7.533333333333332,19.300000000000004,92.90827604388473,3.63340160748447e-05,43,243,0.002424675642293705
708,9,5,65563,42955,8.124999999999998,28.800000000000008,90.9354361453869,1.3981463121984449e-05,11,97,0.0015003088260672098
709,9,6,45778,63336,5.658333333333332,8.700000000000001,97.0007427148412,1.4563036101766497e-05,8,63,0.001371313118331285
710,9,7,68889,52221,7.175000000000001,11.099999999999996,93.41113965945216,2.4193509365307474e-05,20,115,0.001655007461415247
711,9,8,43799,48207,7.816666666666666,16.900000000000002,97.20769880590883,5.517629778457652e-05,29,188,0.004245685188793373
712,9,9,375702,64026,6.516666666666666,10.700000000000001,85.35434999015179,6.0553310868720415e-05,273,1343,0.003623603556745963
713,9,10,27825,51296,7.55,13.0,97.40521114106018,1.7969451931716083e-05,6,40,0.0014025117331973875
714,9,11,39005,54335,6.816666666666664,11.0,94.47250352518905,4.272956458573687e-05,20,98,0.00247686998799133
715,9,12,135520,47654,6.958333333333333,15.400000000000004,86.57541322314047,6.333628492719401e-05,103,523,0.003812043840457152
716,9,13,202166,66193,6.275000000000001,8.700000000000001,95.39388423374851,4.3281263911834824e-05,105,697,0.003502802644095514
717,9,14,41869,50794,8.533333333333333,13.0,94.16991091260839,5.5729378139753364e-05,28,133,0.003163363773365984
718,9,15,104584,43123,7.775000000000001,15.099999999999996,94.97819934215558,4.780846018511436e-05,60,349,0.003275189077856595
719,9,16,36602,44471,8.208333333333336,15.699999999999998,96.83897054805745,1.3660455712802578e-05,6,34,0.0009245884248130312
720,9,17,42231,45395,8.091666666666667,15.5,96.8861736638962,3.946547954504195e-05,20,101,0.002340903171390124
721,9,18,1257401,46918,6.3999999999999995,18.099999999999998,62.952550538770055,4.413866379937665e-05,666,3342,0.0026316814650827456
722,9,19,51919,53954,6.083333333333333,9.200000000000001,97.47491284500857,4.4941800368522755e-05,28,128,0.0024445186780690416
723,9,20,38311,59538,7.1000000000000005,9.5,91.00780454699692,1.9576622902038577e-05,9,62,0.0016014266864701398
724,9,21,193024,107676,4.825,4.799999999999999,88.35067141909815,1.5110383510167994e-05,35,182,0.001022472707134069
725,9,22,75369,54849,6.675000000000001,12.400000000000004,86.05792832596957,4.2015505933031706e-05,38,209,0.0027382257902587334
726,9,23,151526,67276,5.891666666666667,9.0,88.31685651307363,2.63981098953315e-05,48,215,0.0014574736149260594
727,9,24,28659,46067,7.083333333333332,15.599999999999996,94.00537353013014,8.432487758353979e-05,29,94,0.0032696061335778146
728,9,25,1253507,59214,5.733333333333333,16.0,67.71091027014607,3.1711031529939604e-05,477,2487,0.002082571554414507
729,9,26,42296,59214,6.958333333333332,8.200000000000001,93.74645356534894,9.851207363974529e-06,5,82,0.0019260913863841471
730,9,27,30203,43149,7.858333333333333,19.0,94.4773697977022,4.966394066814556e-05,18,78,0.002549235747572641
731,9,28,93895,82744,4.9750000000000005,6.3999999999999995,96.69524468821557,2.3962937323606154e-05,27,145,0.001544100537907719
732,9,29,164825,68040,6.175,9.799999999999999,86.19202184134689,3.488548460488397e-05,69,391,0.002402189618352621
733,9,30,39414,43733,7.649999999999999,18.199999999999996,95.68427462323031,1.691446355778826e-05,8,83,0.002082827524970879
734,9,31,808703,55178,6.300000000000001,16.199999999999996,67.94323750499257,5.214110330574595e-05,506,2457,0.0030442020871454733
735,9,32,75508,54386,5.75,9.700000000000001,92.60343274884781,3.752361780650174e-05,34,151,0.002007460397632366
736,9,33,31576,47185,7.233333333333333,15.800000000000002,96.32949075247022,2.1113081665399882e-05,8,59,0.0018542928819327248
737,9,34,15397,48160,7.741666666666667,12.799999999999999,95.92777813859844,4.329847805849624e-05,8,30,0.001917666190639311
738,9,35,27463,57678,7.0249999999999995,8.200000000000001,94.60728980810542,2.1240699607957375e-05,7,39,0.0013916693697967708
739,9,36,43031,43840,8.741666666666665,16.800000000000004,95.95175571099902,5.616106217997879e-05,29,140,0.003242348752221013
740,9,37,28547,48397,6.841666666666665,14.5,97.08200511437279,2.6272462955827234e-05,9,56,0.0019287900106556002
741,9,38,43808,61593,4.7250000000000005,9.0,98.45233747260774,7.608960311663014e-06,4,15,0.0003464881360447999
742,9,39,58497,48244,8.191666666666666,14.800000000000002,94.38432740140523,4.273723438808828e-05,30,128,0.0021646212457163633
743,9,40,32624,44671,8.133333333333333,17.900000000000002,96.86733692986762,2.2989210397253564e-05,9,82,0.0024849927585428922
744,9,41,67349,43520,8.991666666666665,17.599999999999998,91.42971684806012,3.7120076021915695e-05,30,186,0.00271098305211305
745,9,42,60945,52061,6.208333333333333,10.700000000000001,96.5641151858233,2.3245002324500234e-05,17,105,0.0017330160594845778
746,9,43,229701,60521,5.566666666666666,8.700000000000001,91.76712334730802,3.736741822340056e-05,103,547,0.002380020400553419
747,9,44,61057,43108,7.308333333333333,19.5,95.40265653405834,4.9134415382347646e-05,36,162,0.00261881594256122
748,9,45,170678,62658,6.050000000000001,8.900000000000002,92.405582441791,1.952995308905268e-05,40,232,0.001393732989263684
749,9,46,45323,54782,6.433333333333334,11.099999999999996,94.93634578470095,4.0450396781619334e-05,22,100,0.002191606175053125
750,9,47,305405,55443,6.650000000000001,13.5,85.23829013932321,4.311215162380009e-05,158,769,0.0025376349570360285
751,9,48,433404,47562,7.641666666666667,17.900000000000002,72.4321879816522,3.845526729487191e-05,200,1206,0.00274215081230662
752,9,49,43732,69937,5.591666666666666,9.599999999999998,90.48522820817708,3.6205372115003514e-05,19,87,0.0020112415593166507
753,9,50,231857,43904,7.8166666666666655,18.400000000000002,80.12136791211823,4.456770049355134e-05,124,602,0.0025512811432221714
754,9,51,65483,46450,7.091666666666668,16.5,89.8248400348182,3.945044260851417e-05,31,178,0.002696570024442827
755,9,52,176362,72926,5.216666666666667,6.0,95.5897528946145,2.5043187685933852e-05,53,298,0.0017152805248600216
756,9,53,23234,42200,9.966666666666667,19.900000000000002,97.426185762245,1.4346790622937649e-05,4,45,0.001913782778002669
757,9,54,40723,60055,4.766666666666667,6.900000000000001,97.09746334994965,1.6370765087706372e-05,8,42,0.0010287444992449124
758,9,55,104081,60800,6.433333333333334,9.0,94.08921897368396,3.282699692226887e-05,41,215,0.0020850290890385447
759,9,56,14239,44868,8.716666666666667,15.199999999999998,99.34686424608469,1.1704941826439124e-05,2,15,0.0010329343766575388
760,9,57,531987,48039,7.099999999999999,15.900000000000004,73.19972104581504,8.505846947387812e-05,543,2257,0.004222300894520809
761,9,58,14773,41375,8.341666666666665,20.5,93.19704866987071,5.6409215009363925e-06,1,19,0.0012697190875955106
762,9,59,34935,55466,6.708333333333332,11.200000000000001,97.28925146701017,3.5780735651925e-05,15,74,0.0021211444385739525
763,9,60,85933,44884,7.441666666666666,14.800000000000002,92.11478710157915,2.133445048274043e-05,22,103,0.0011992874296785042
764,9,61,14498,44835,9.183333333333334,16.199999999999996,92.35066905780106,1.149583850646066e-05,2,16,0.0011032764381057182
765,9,62,40769,55968,7.058333333333334,8.900000000000002,95.4843140621551,2.65724774542749e-05,13,72,0.0017505011113427562
766,9,63,18951,52534,6.991666666666666,10.200000000000001,94.96068809033822,1.319191599387895e-05,3,21,0.0010831895314503894
767,9,64,35983,51702,7.916666666666667,15.699999999999998,97.35986438040186,1.62113590677079e-05,7,40,0.0011131488399983157
768,9,65,57075,62445,6.391666666666667,12.0,93.39991239597022,2.336107460943203e-05,16,99,0.0017708161851231249
769,9,66,28291,43499,9.383333333333335,20.0,95.9103601852179,5.5965972688605324e-05,19,82,0.0028869629063720407
770,9,67,162080,59490,6.508333333333333,11.799999999999999,90.98778381046397,2.2108423823626194e-05,43,262,0.0016243316842039664
